mean_acc_A,model,params,stdev_acc_A
0.543163036685012,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 12}",0.019046653562425377
0.5130586397815701,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 17}",0.011247885435034289
0.5052194535111872,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 22}",0.005761944714329307
0.503471738215343,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 27}",0.004259005443395032
0.501741044626776,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 32}",0.0034987261817815375
0.500867186978854,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 37}",0.002618184498271019
0.5008653467942835,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 42}",0.0025905715746219714
0.5008653467942835,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 47}",0.0025905715746219714
0.5008653467942835,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 52}",0.0025905715746219714
0.5017325337731374,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 57}",0.0034734876141760923
0.5017325337731374,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 62}",0.0034734876141760923
0.500867186978854,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 67}",0.002618184498271019
0.5,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 72}",0.0
0.5008653467942835,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 77}",0.0025905715746219714
0.4995088572248662,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 82}",0.004047732080521187
0.5012395508134331,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 87}",0.004279575530233215
0.5054542570342131,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 2}",0.011359852385550678
0.5106054860090323,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 7}",0.014415590479301481
0.5088849644051731,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 12}",0.00678137388540532
0.500867186978854,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 17}",0.002618184498271019
0.501741044626776,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 22}",0.0034987261817815375
0.5017392044422055,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 27}",0.0034785732750737585
0.5017477152958442,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 32}",0.0035037590061432664
0.500873857647922,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 37}",0.002627125953470246
0.5008653467942835,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 42}",0.0025905715746219714
0.5008653467942835,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 47}",0.0025905715746219714
0.5017325337731374,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 52}",0.0034734876141760923
0.5027938011642027,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 57}",0.00852435970992663
0.5019284543699193,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 62}",0.008324134248968128
0.5019284543699193,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 67}",0.008324134248968128
0.5045244947527696,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 72}",0.008655561966545726
0.5053916817316236,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 77}",0.010934710654260259
0.5040351921622064,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 82}",0.01139416287696428
0.5040418628312745,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 87}",0.008507718605658476
0.5253523937910433,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 2}",0.01455583423988912
0.5487514813952057,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 7}",0.023670325656904925
0.5422958497061581,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 12}",0.016709192558685967
0.5167071289682786,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 17}",0.009186646266582327
0.5086978623955982,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 22}",0.006760338134610883
0.5060848003054707,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 27}",0.00679769293032936
0.5052194535111872,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 32}",0.005797505541542231
0.5043626175705423,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 37}",0.005879368932279134
0.5043474360478355,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 42}",0.005858168245209041
0.5017392044422055,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 47}",0.0034785732750737585
0.5017325337731374,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 52}",0.0034734876141760923
0.5025997207519914,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 57}",0.0055793325283947206
0.5034650675462748,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 62}",0.005774139979954316
0.5034650675462748,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 67}",0.005774139979954316
0.5060611079291253,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 72}",0.006775676133636361
0.5069282949079792,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 77}",0.00852526027056686
0.5055718053385619,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 82}",0.008684125583430374
0.5055718053385619,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 87}",0.008684125583430374
0.5287651469713424,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 2}",0.02116987657213057
0.5568047150342064,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 7}",0.03746358105287442
0.5847699172597985,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 12}",0.018218293763735058
0.5805171854405267,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 17}",0.025622210699095926
0.5649460605393354,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 22}",0.017381971836536236
0.5522906586534703,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 27}",0.023680073808877548
0.5506013692177398,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 32}",0.018470331603850684
0.5669244538463047,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 37}",0.03186294983909154
0.5729652420346572,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 42}",0.03312615165234
0.5688639732542219,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 47}",0.023841588210547823
0.5538927746252283,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 52}",0.026136661251834437
0.5494839939110092,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 57}",0.02707978944108934
0.5457948652427551,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 62}",0.027225046518076716
0.5501504298085838,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 67}",0.024226314686299644
0.5512047187970125,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 72}",0.030072591032757407
0.5475421982029538,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 77}",0.022727690401446864
0.5476696909812235,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 82}",0.02519205661872122
0.544577295003096,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 87}",0.022015047994026725
0.6022323583650034,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 2}",0.03328961374795682
0.6105628487502865,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 7}",0.032871494640645475
0.6233251908402252,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 12}",0.029319575703249907
0.6259266025726328,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 17}",0.022757673599021953
0.6226308416301722,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 22}",0.024849109285091462
0.618840260353789,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 27}",0.022118813413705456
0.6110114251216153,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 32}",0.015145773264135522
0.6015445272133769,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 37}",0.0115314953674885
0.5931644292571193,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 42}",0.015958312184272468
0.5819094003777229,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 47}",0.013623095715211267
0.5737504478455946,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 52}",0.023914554357162963
0.5664175858730524,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 57}",0.019890024430413523
0.5655437282251302,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 62}",0.019599446900345867
0.5671043415113995,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 67}",0.023632673048696904
0.5627672565017732,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 72}",0.024490992795349695
0.560330945383011,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 77}",0.02115298731203838
0.5581005981656717,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 82}",0.021667000728446545
0.557415682711895,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 87}",0.02132601239624873
0.5084433633280608,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 2}",0.013728349595273916
0.5401052038662759,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 7}",0.022689370103811196
0.5690473650453087,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 12}",0.022428377022635265
0.5509046154626606,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 17}",0.008774889658176467
0.556200442850364,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 22}",0.014454012425635945
0.5506560102572884,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 27}",0.016008923320773586
0.542364148844603,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 32}",0.017724557562196493
0.5447901089251559,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 37}",0.021608375434547147
0.5473920015258612,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 42}",0.021588788610191246
0.5367574816402733,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 47}",0.017438363260989354
0.5370497135186985,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 52}",0.017775570218877133
0.5361862069089856,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 57}",0.018528257208399915
0.5370467232187713,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 62}",0.020551204427057764
0.5431366617423079,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 67}",0.02167950331157981
0.5441924085796616,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 72}",0.02087914978330632
0.5363006900132624,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 77}",0.02076807214735467
0.5347330983243567,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 82}",0.021725040898858818
0.5345374854611432,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 87}",0.021293969529173687
0.5320087765613702,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 2}",0.02290367783611658
0.576879656840392,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 7}",0.025869999929891255
0.5901931870523371,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 12}",0.022184672630257595
0.5848303359151247,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 17}",0.027464296774421644
0.5807400128178803,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 22}",0.015090014401351276
0.5755342083783976,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 27}",0.017184369978834164
0.5650352560091507,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 32}",0.015907465303105908
0.5559905623398891,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 37}",0.02041455770468704
0.5547273191501108,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 42}",0.018940085631924446
0.5462147185795166,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 47}",0.017596999247337843
0.5486595405519173,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 52}",0.021210423752590243
0.5451726208138677,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 57}",0.017484749979285397
0.5425680695773787,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 62}",0.019415648347589794
0.5434334163716621,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 67}",0.019205810026649305
0.5486510296982786,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 72}",0.02009204083628385
0.544499514247225,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 77}",0.018206793191065742
0.5396661482443986,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 82}",0.017417524895635715
0.5389775524214809,SVCpoly,"{'classifier__C': 0.10000000000000001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 87}",0.01623169361305142
0.53041182495247,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 2}",0.02388126736487176
0.6033959465927101,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 7}",0.04067504686148113
0.6635020158090165,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 12}",0.03272710116675195
0.6794243421241584,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 17}",0.03755795761908228
0.6910332251345173,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 22}",0.031949217412774206
0.7058718881914074,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 27}",0.04463936244694933
0.7013148078730083,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 32}",0.03585331872997322
0.7216891415260412,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 37}",0.04113284887620934
0.7271875095080922,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 42}",0.04284926628990457
0.7280680378250824,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 47}",0.042805408814996976
0.7302762490476535,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 52}",0.03717316500478906
0.7360975942891885,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 57}",0.04775325120274804
0.7445946310014302,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 62}",0.04227681964842666
0.75933542950352,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 67}",0.04299965021174887
0.7696294098553547,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 72}",0.038012520466146546
0.7631125618819227,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 77}",0.03788076672039
0.7589604309637322,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 82}",0.04087879976082921
0.766312184975537,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 87}",0.03090079457511948
0.6019312839687965,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 2}",0.033247159070570416
0.6623751380627045,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 7}",0.02995390646505874
0.7063513809068889,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 12}",0.02782971527796348
0.7242951543160103,SVCpoly,"{'classifier__C': 1.0, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 17}",0.0384609887494736
